-7.095000000000073470e-03 1.333000000000006402e-02 -4.084999999999783249e-03 3.500976562500007772e-02 -1.142578124999993339e-02 -1.030273437500001110e-02 0.000000000000000000e+00 -1.380916030534351302e+00 1.315267175572519154e+00 -2.567938931297709892e+00 0.000000000000000000e+00
1.079515000000000002e+00 1.035009999999999986e+00 1.055004999999999971e+00 1.001367187500000089e+00 9.709228515625000222e-01 1.009765625000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
